City,Canton,Latitude,Longitude,Population,Municipality,PostalCode
Oberbipp,BE,47.25268742764583,7.673852553053795,0,Oberbipp,4538
Ochlenberg,BE,47.1521588921357,7.740351502929773,0,Ochlenberg,3367
Oschwand,BE,47.13696390037868,7.721959617720155,0,Ochlenberg,3476
Rumisberg,BE,47.26897747936205,7.640208116776093,0,Rumisberg,4539
Farnern,BE,47.2731917517391,7.623565219036261,0,Rumisberg,4539
Grasswil,BE,47.13960449787329,7.669130458109258,0,Seeberg,3365
Seeberg,BE,47.15991020853547,7.6651440553873185,0,Seeberg,3365
Rüedisbach,BE,47.136087195372,7.697373012802202,0,Seeberg,3474
Riedtwil,BE,47.139885602641755,7.694356151542301,0,Seeberg,3475
Hermiswil,BE,47.155491969609095,7.699142991670608,0,Seeberg,3475
Oschwand,BE,47.128685159686874,7.715133143307441,0,Seeberg,3476
Oeschenbach,BE,47.113453286240436,7.728295904915435,0,Seeberg,4943
Herzogenbuchsee,BE,47.18289393350173,7.716375487942239,0,Thörigen,3360
Thörigen,BE,47.175447762033464,7.732847566047893,0,Thörigen,3367
Oschwand,BE,47.15892027374288,7.723726251484778,0,Thörigen,3476
Walliswil b. Niederbipp,BE,47.23486829043444,7.695605560938608,0,Walliswil bei Niederbipp,3380
Walliswil b. Wangen,BE,47.2277385712261,7.68612672443349,0,Walliswil bei Wangen,3377
Wangenried,BE,47.21808120990691,7.66146962468574,0,Wangen an der Aare,3374
Wangen an der Aare,BE,47.23164732667437,7.647486553428337,0,Wangen an der Aare,3380
Attiswil,BE,47.232938955296405,7.620642579571266,0,Wangen an der Aare,4536
Wangen an der Aare,BE,47.23911423785601,7.659240212950942,0,Wiedlisbach,3380
Wiedlisbach,BE,47.24736164485892,7.647549951834676,0,Wiedlisbach,4537
Rumisberg,BE,47.25684567497651,7.633472103476674,0,Wiedlisbach,4539
Wolhusen,LU,47.028744778061295,8.058444204405221,0,Doppleschwand,6110
Doppleschwand,LU,47.01000468082808,8.049501168744582,0,Doppleschwand,6112
Schachen LU,LU,47.00716075016235,8.11934448742092,0,Entlebuch,6105
Wolhusen,LU,47.0310844070429,8.067942026496466,0,Entlebuch,6110
Entlebuch,LU,46.99083392753068,8.072025671460942,0,Entlebuch,6162
Rengg,LU,47.003902726403446,8.110363612943674,0,Entlebuch,6162
Finsterwald b. Entlebuch,LU,46.91590216373951,8.113368527263914,0,Entlebuch,6162
Ebnet,LU,47.02004429351398,8.085627737459172,0,Entlebuch,6163
Hasle LU,LU,46.978254448731306,8.016259494449505,0,Entlebuch,6166
Schüpfheim,LU,46.973084541280926,8.01572804977396,0,Entlebuch,6170
Schüpfheim,LU,46.913279247898274,8.04165636986652,0,Flühli,6170
Flühli LU,LU,46.87913395453518,8.019783595471477,0,Flühli,6173
Sörenberg,LU,46.81709680593999,8.00318081010583,0,Flühli,6174
Wiggen,LU,46.86870366723483,7.975052480129893,0,Flühli,6192
Schangnau,LU,46.789291841323376,7.970185380209156,0,Flühli,6197
Entlebuch,LU,46.993741536665134,8.059205046394956,0,Hasle (LU),6162
Finsterwald b. Entlebuch,LU,46.927720795428726,8.103219872483177,0,Hasle (LU),6162
Hasle LU,LU,46.96085586738471,8.083128210446906,0,Hasle (LU),6166
Schüpfheim,LU,46.92289049715866,8.071027459362456,0,Hasle (LU),6170
Fontannen b. Wolhusen,LU,47.020399330698986,7.968090375078293,0,Romoos,6110
Romoos,LU,47.00369280291173,8.00404004230293,0,Romoos,6113
Hasle LU,LU,46.991582113000156,8.028236435019998,0,Romoos,6166
Bramboden,LU,46.988477717282706,7.964414963806328,0,Romoos,6167
Schüpfheim,LU,46.97431372984742,7.973575967873798,0,Romoos,6170
Schüpfheim,LU,46.94396446679657,8.00570899768901,0,Schüpfheim,6170
Schachen LU,LU,47.03000956918966,8.132261484296658,0,Werthenstein,6105
Werthenstein,LU,47.0459615344122,8.107503770905486,0,Werthenstein,6106
Wolhusen,LU,47.05242804989613,8.071716201872585,0,Werthenstein,6110
Trubschachen,LU,46.88654707234472,7.869866697937972,0,Escholzmatt-Marbach,3555
Schüpfheim,LU,46.92490443096146,7.9905497776810055,0,Escholzmatt-Marbach,6170
Flühli LU,LU,46.91999849050818,8.008512322026569,0,Escholzmatt-Marbach,6173
Escholzmatt,LU,46.927934482896426,7.936027031716492,0,Escholzmatt-Marbach,6182
Wiggen,LU,46.87852784266222,7.947273989090914,0,Escholzmatt-Marbach,6192
Marbach LU,LU,46.85997918869351,7.908861016328081,0,Escholzmatt-Marbach,6196
Schangnau,LU,46.825049429203496,7.919370593343531,0,Escholzmatt-Marbach,6197
Aesch LU,LU,47.25798052784437,8.246056469523536,0,Aesch (LU),6287
Inwil,LU,47.139403544970705,8.349493919354977,0,Ballwil,6034
Eschenbach LU,LU,47.136482802244004,8.336631242184044,0,Ballwil,6274
Ballwil,LU,47.156210078333196,8.332526933266667,0,Ballwil,6275
Emmenbrücke,LU,47.0761704994256,8.26149640305431,0,Emmen,6020
Rothenburg,LU,47.084891580890925,8.247232018452689,0,Emmen,6023
Emmen,LU,47.08771672345929,8.309499503370487,0,Emmen,6032
Neuenkirch,LU,47.08786277194809,8.231789160919188,0,Emmen,6206
Ermensee,LU,47.224425388784,8.236763769635687,0,Ermensee,6294
Rain,LU,47.12772558479813,8.282795272140362,0,Eschenbach (LU),6026
Inwil,LU,47.114632766345025,8.337658423193707,0,Eschenbach (LU),6034
Eschenbach LU,LU,47.12526606003804,8.313883174218315,0,Eschenbach (LU),6274
Gelfingen,LU,47.20774996396814,8.274773021885043,0,Hitzkirch,6284
Sulz LU,LU,47.22205339283946,8.289021236969326,0,Hitzkirch,6284
Hitzkirch,LU,47.22391101370218,8.263821943585318,0,Hitzkirch,6285
Retschwil,LU,47.19915720874375,8.242473803906217,0,Hitzkirch,6285
Altwis,LU,47.24068729176389,8.251058071752839,0,Hitzkirch,6286
Schongau,LU,47.250776541420706,8.293238331725746,0,Hitzkirch,6288
Müswangen,LU,47.23395967918419,8.295365436239937,0,Hitzkirch,6289
Hämikon,LU,47.246362946147,8.300210038780053,0,Hitzkirch,6289
Hämikon,LU,47.24080090724023,8.274581996188832,0,Hitzkirch,6289
Mosen,LU,47.24099952482983,8.228733430866457,0,Hitzkirch,6295
Eschenbach LU,LU,47.14489635421032,8.309161930860576,0,Hochdorf,6274
Ballwil,LU,47.15257601355604,8.307536723817169,0,Hochdorf,6275
Hochdorf,LU,47.1697568712443,8.285010648799588,0,Hochdorf,6280
Urswil,LU,47.14769756228313,8.286605275793102,0,Hochdorf,6280
Baldegg,LU,47.18436744078897,8.283401182598759,0,Hochdorf,6283
Ballwil,LU,47.1628771591753,8.334739415729773,0,Hohenrain,6275
Hohenrain,LU,47.17899008943412,8.317999399969276,0,Hohenrain,6276
Kleinwangen,LU,47.19753634843981,8.299911074416004,0,Hohenrain,6277
Lieli LU,LU,47.21269021331073,8.306229171297986,0,Hohenrain,6277
Hochdorf,LU,47.167955577188884,8.304023823746633,0,Hohenrain,6280
Baldegg,LU,47.19598071024366,8.27563521322342,0,Hohenrain,6283
Inwil,LU,47.12782426319991,8.363698358549682,0,Inwil,6034
Gisikon,LU,47.13361417921913,8.395844732863019,0,Inwil,6038
Rain,LU,47.132952991328445,8.264704240847177,0,Rain,6026
Rain,LU,47.146426423606485,8.255604157113929,0,Römerswil,6026
Römerswil LU,LU,47.17316179779418,8.249505221012047,0,Römerswil,6027
Herlisberg,LU,47.19601414683709,8.229580414933075,0,Römerswil,6028
Hochdorf,LU,47.16511738849863,8.271770091353135,0,Römerswil,6280
Urswil,LU,47.14977335498944,8.274946905294874,0,Römerswil,6280
Baldegg,LU,47.178042275473345,8.264288608878873,0,Römerswil,6283
Rothenburg,LU,47.10330668254875,8.267161021237623,0,Rothenburg,6023
Rain,LU,47.1184727768405,8.28302205784643,0,Rothenburg,6026
Neuenkirch,LU,47.099237519144395,8.23148876862154,0,Rothenburg,6206
Aesch LU,LU,47.26652759264357,8.246729479895363,0,Schongau,6287
Schongau,LU,47.26710388444863,8.271542239310044,0,Schongau,6288
Ebikon,LU,47.0781503005917,8.355642876246831,0,Adligenswil,6030
Adligenswil,LU,47.07173164180472,8.368391668476528,0,Adligenswil,6043
Ebikon,LU,47.09025628980918,8.346993041282104,0,Buchrain,6030
Buchrain,LU,47.10199056938259,8.346668880782449,0,Buchrain,6033
Perlen,LU,47.1089226179142,8.355597670630116,0,Buchrain,6035
Dierikon,LU,47.09370591717299,8.373694008401078,0,Dierikon,6036
Root,LU,47.10225936059719,8.368557371942607,0,Dierikon,6037
Luzern,LU,47.06600604319146,8.30303293506817,0,Ebikon,6004
Luzern,LU,47.06797854514139,8.315363634175574,0,Ebikon,6006
Emmenbrücke,LU,47.0672771285702,8.29870951335191,0,Ebikon,6020
Ebikon,LU,47.080938534434374,8.342887094328704,0,Ebikon,6030
Emmen,LU,47.07956977847874,8.316494929694393,0,Ebikon,6032
Gisikon,LU,47.12688384617889,8.400156356928015,0,Gisikon,6038
Weggis,LU,47.051610278454845,8.440734555171323,0,Greppen,6353
Greppen,LU,47.0563175257339,8.439073468289486,0,Greppen,6404
Luzern,LU,47.03103788096487,8.318001293055074,0,Horw,6005
St. Niklausen LU,LU,47.02750552550556,8.334413497986588,0,Horw,6005
Kastanienbaum,LU,47.00938179473379,8.331000986721405,0,Horw,6047
Horw,LU,47.01349137131301,8.312766696046282,0,Horw,6048
Hergiswil NW,LU,46.99855864871516,8.311617527552867,0,Horw,6052
Luzern,LU,47.040633500048514,8.292933754026578,0,Kriens,6005
Kriens,LU,47.01632454135854,8.268982508551467,0,Kriens,6010
Obernau,LU,47.02766920873335,8.237417480876392,0,Kriens,6012
Eigenthal,LU,47.015257454426234,8.223724930202959,0,Kriens,6013
Horw,LU,47.021295925901775,8.303980495260994,0,Kriens,6048
Luzern,LU,47.05002942232103,8.297059748040796,0,Luzern,6003
Luzern,LU,47.060213434171445,8.298139223788583,0,Luzern,6004
Luzern,LU,47.03854968451739,8.314396550480579,0,Luzern,6005
Luzern,LU,47.05285166235743,8.344287830533027,0,Luzern,6006
Luzern,LU,47.05758693940149,8.241732969836132,0,Luzern,6014
Luzern,LU,47.06370452381655,8.277856714627688,0,Luzern,6015
Hellbühl,LU,47.074444883870605,8.220174585835734,0,Luzern,6016
Emmenbrücke,LU,47.06324801051585,8.262942037395673,0,Luzern,6020
Kehrsiten,LU,47.001059365270756,8.404820223933022,0,Luzern,6365
Luzern,LU,47.05622791435386,8.23365799909248,0,Malters,6014
Hellbühl,LU,47.05853124471258,8.193520753100925,0,Malters,6016
Sigigen,LU,47.04639822328725,8.148073973157516,0,Malters,6019
Malters,LU,47.03460191277227,8.188597655731131,0,Malters,6102
Luzern,LU,47.0383348587727,8.355132200048427,0,Meggen,6006
Meggen,LU,47.050870360734116,8.370407203550089,0,Meggen,6045
Meierskappel,LU,47.11637500736569,8.435729282813377,0,Meierskappel,6344
Perlen,LU,47.11067782760311,8.364726463145507,0,Root,6035
Root,LU,47.11049512677951,8.389934696814642,0,Root,6037
Gisikon,LU,47.12065208437135,8.40313583347389,0,Root,6038
Honau,LU,47.132537631855534,8.408108053361365,0,Root,6038
Root D4,LU,47.10325357882992,8.37352250994572,0,Root,6039
Udligenswil,LU,47.10584335456288,8.400080756333733,0,Root,6044
Eigenthal,LU,46.980357158593385,8.21018252112222,0,Schwarzenberg,6013
Schwarzenberg LU,LU,46.994830230722975,8.172169567308183,0,Schwarzenberg,6103
Udligenswil,LU,47.091797741776105,8.39894542455474,0,Udligenswil,6044
Vitznau,LU,47.01471713223565,8.491068806257681,0,Vitznau,6354
Rigi Kaltbad,LU,47.04002088489983,8.47808689438105,0,Vitznau,6356
Weggis,LU,47.03897647777447,8.43259182724111,0,Weggis,6353
Vitznau,LU,47.03067406139754,8.476440799517743,0,Weggis,6354
Rigi Kaltbad,LU,47.036132259569,8.469350418474265,0,Weggis,6356
Neudorf,LU,47.178147779782726,8.20699935684128,0,Beromünster,6025
Herlisberg,LU,47.20690808463635,8.221231085551077,0,Beromünster,6028
Beromünster,LU,47.21036109423,8.202623911766652,0,Beromünster,6215
Schwarzenbach LU,LU,47.23630046679889,8.212414353577497,0,Beromünster,6215
Rickenbach LU,LU,47.20041622812455,8.150765506245689,0,Beromünster,6221
Gunzwil,LU,47.19277217203069,8.17079941032102,0,Beromünster,6222
Büron,LU,47.21384349474602,8.095181378876521,0,Büron,6233
Buttisholz,LU,47.114120834361906,8.095547820216305,0,Buttisholz,6018
Grosswangen,LU,47.13199927401145,8.084122955448962,0,Buttisholz,6022
Eich,LU,47.158526905385386,8.173736098597718,0,Eich,6205
Schenkon,LU,47.16695781743256,8.152961938752771,0,Eich,6214
Geuensee,LU,47.20296186231767,8.120065917258948,0,Geuensee,6232
Grosswangen,LU,47.13284319616425,8.054767256300591,0,Grosswangen,6022
Hildisrieden,LU,47.146345565665804,8.234924345377754,0,Hildisrieden,6024
St. Erhard,LU,47.1821611234971,8.070966292490668,0,Knutwil,6212
Knutwil,LU,47.20227146026494,8.070746841623167,0,Knutwil,6213
Sursee,LU,47.17143196884598,8.09130589219855,0,Mauensee,6210
Kaltbach,LU,47.180385914398784,8.055187436950524,0,Mauensee,6212
Mauensee,LU,47.163270890143835,8.07095949730788,0,Mauensee,6216
Wauwil,LU,47.18382412941259,8.042617983138733,0,Mauensee,6242
Hellbühl,LU,47.07246507756462,8.195570266697773,0,Neuenkirch,6016
Rothenburg,LU,47.11121387987153,8.23220900397237,0,Neuenkirch,6023
Hildisrieden,LU,47.13379782822616,8.228113405621837,0,Neuenkirch,6024
Sempach Station,LU,47.11877093915221,8.210936214185095,0,Neuenkirch,6203
Sempach,LU,47.13052178469896,8.225897000867045,0,Neuenkirch,6204
Neuenkirch,LU,47.096091489505966,8.201771490491037,0,Neuenkirch,6206
Nottwil,LU,47.11315976023487,8.160620074412664,0,Neuenkirch,6207
Nottwil,LU,47.12749675123342,8.137379724296979,0,Nottwil,6207
Buttisholz,LU,47.1404219795921,8.098759372137682,0,Oberkirch,6018
Nottwil,LU,47.14142170722835,8.112075434323769,0,Oberkirch,6207
Oberkirch LU,LU,47.15278807227673,8.10228800093885,0,Oberkirch,6208
Sursee,LU,47.167181245899236,8.09852202388784,0,Oberkirch,6210
Mauensee,LU,47.166889318820424,8.090932265362635,0,Oberkirch,6216
Pfeffikon LU,LU,47.24649854971599,8.162245462939923,0,Rickenbach (LU),5735
Rickenbach LU,LU,47.21540763813962,8.149977297817184,0,Rickenbach (LU),6221
Hellbühl,LU,47.07310314472529,8.18315292441358,0,Ruswil,6016
Ruswil,LU,47.082429729407444,8.13159503736408,0,Ruswil,6017
Buttisholz,LU,47.09814308324955,8.095947313470118,0,Ruswil,6018
Sigigen,LU,47.0610641126405,8.137833896261622,0,Ruswil,6019
Schachen LU,LU,47.04740053404181,8.13219722698561,0,Ruswil,6105
Werthenstein,LU,47.055831193728125,8.111678297967554,0,Ruswil,6106
Wolhusen,LU,47.065210532943134,8.092049244200641,0,Ruswil,6110
Neuenkirch,LU,47.08965953030722,8.171604470171129,0,Ruswil,6206
Nottwil,LU,47.11305679717709,8.13408505403325,0,Ruswil,6207
Sursee,LU,47.17520494208185,8.124045114218672,0,Schenkon,6210
Schenkon,LU,47.18389786540749,8.132169717880158,0,Schenkon,6214
Gunzwil,LU,47.173429728645225,8.154514369249625,0,Schenkon,6222
Schlierbach,LU,47.229256723146776,8.118653537741917,0,Schlierbach,6231
Hildisrieden,LU,47.158188818316994,8.206582642291183,0,Sempach,6024
Sempach,LU,47.13617286664961,8.206339506029138,0,Sempach,6204
Sursee,LU,47.17732622931657,8.104432321293013,0,Sursee,6210
Knutwil,LU,47.213935794889196,8.071617827252709,0,Triengen,6213
Triengen,LU,47.236548248308644,8.082629012162817,0,Triengen,6234
Kulmerau,LU,47.253435228370115,8.089460698090912,0,Triengen,6234
Winikon,LU,47.230882437304864,8.042527269812455,0,Triengen,6235
Wilihof,LU,47.22061301461547,8.061029317495274,0,Triengen,6236
Wolhusen,LU,47.05543046000658,8.081725936371063,0,Wolhusen,6110
Steinhuserberg,LU,47.045354332421155,8.041206111875356,0,Wolhusen,6114
Menznau,LU,47.055679865716954,8.040636582668213,0,Wolhusen,6122
Alberswil,LU,47.14767037937525,7.993291590053752,0,Alberswil,6248
Altbüron,LU,47.19079084762361,7.8940791180998495,0,Altbüron,6147
Zell LU,LU,47.16210618625773,7.929495387847463,0,Altishofen,6144
Nebikon,LU,47.18321977448908,7.96442785813796,0,Altishofen,6244
Ebersecken,LU,47.18063890800217,7.939335890185452,0,Altishofen,6245
Altishofen,LU,47.20347447478524,7.959117353398178,0,Altishofen,6246
Schötz,LU,47.16903095807283,7.960933345484534,0,Altishofen,6247
Richenthal,LU,47.20280621875071,7.9477014462947855,0,Altishofen,6263
Buchs LU,LU,47.20208375448733,8.036778644242819,0,Dagmersellen,6211
Winikon,LU,47.22988624287962,8.029019627872882,0,Dagmersellen,6235
Altishofen,LU,47.214215207090966,7.959098616794839,0,Dagmersellen,6246
Dagmersellen,LU,47.2145899380323,7.9978716816021675,0,Dagmersellen,6252
Uffikon,LU,47.215976322024844,8.027097049235524,0,Dagmersellen,6253
Reidermoos,LU,47.23452044449355,8.011915397624154,0,Dagmersellen,6260
Egolzwil,LU,47.17980594150524,8.000175149167003,0,Egolzwil,6243
Nebikon,LU,47.18480937769512,7.978435927937675,0,Egolzwil,6244
Grosswangen,LU,47.14353870963658,8.031770411522984,0,Ettiswil,6022
Kottwil,LU,47.162842451082625,8.041798193797451,0,Ettiswil,6217
Ettiswil,LU,47.1464258406821,8.017157185776895,0,Ettiswil,6218
Alberswil,LU,47.138277216231664,8.005328508211946,0,Ettiswil,6248
Fischbach LU,LU,47.152940943526765,7.904235124714189,0,Fischbach,6145
Hüswil,LU,47.131242804815024,7.890746821279386,0,Fischbach,6152
Ufhusen,LU,47.128006607590066,7.888505699668961,0,Fischbach,6153
Fischbach LU,LU,47.150480933851235,7.887096887358019,0,Grossdietwil,6145
Grossdietwil,LU,47.16894066277911,7.896414859755043,0,Grossdietwil,6146
Altbüron,LU,47.19483419341844,7.904317140546874,0,Grossdietwil,6147
Ebersecken,LU,47.187732442215534,7.926401646848094,0,Grossdietwil,6245
Menzberg,LU,47.04301034020776,7.981219760055383,0,Hergiswil bei Willisau,6125
Willisau,LU,47.08717174694638,7.977180176933724,0,Hergiswil bei Willisau,6130
Rohrmatt,LU,47.075234447150414,7.979021113756225,0,Hergiswil bei Willisau,6132
Hergiswil b. Willisau,LU,47.061581180250975,7.9560292970721935,0,Hergiswil bei Willisau,6133
Luthern,LU,47.07775276425957,7.92787644935249,0,Hergiswil bei Willisau,6156
Eriswil,LU,47.04875179129933,7.872936140370313,0,Luthern,4952
Ufhusen,LU,47.09611180936944,7.904382006529639,0,Luthern,6153
Hofstatt,LU,47.07917068952508,7.900449662094039,0,Luthern,6154
Luthern,LU,47.05164754386433,7.9026854524575905,0,Luthern,6156
Luthern Bad,LU,47.02819214282741,7.918003869192333,0,Luthern,6156
Wolhusen,LU,47.031007094646355,8.022938167272862,0,Menznau,6110
Menznau,LU,47.08185492447165,8.038564196097408,0,Menznau,6122
Geiss,LU,47.09114989620972,8.063472876395956,0,Menznau,6123
Menzberg,LU,47.03721553130397,7.999669426924981,0,Menznau,6125
Willisau,LU,47.10369828394063,8.030915300766882,0,Menznau,6130
Nebikon,LU,47.19174817395827,7.987253890968822,0,Nebikon,6244
St. Urban,LU,47.21820286380054,7.857131042685085,0,Pfaffnau,4915
Altbüron,LU,47.201530482282074,7.862594311916233,0,Pfaffnau,6147
Pfaffnau,LU,47.229361580050636,7.900699112381732,0,Pfaffnau,6264
Roggliswil,LU,47.20361820128606,7.903982895960561,0,Pfaffnau,6265
Dagmersellen,LU,47.23155137901792,7.972259211281897,0,Reiden,6252
Reiden,LU,47.24408850633298,7.976818118253895,0,Reiden,6260
Reidermoos,LU,47.249773741921636,7.994710007502172,0,Reiden,6260
Hintermoos,LU,47.25936033946305,8.01478363972045,0,Reiden,6260
Mehlsecken,LU,47.24451847753243,7.957265366058904,0,Reiden,6260
Langnau b. Reiden,LU,47.23022358446957,7.948166281204003,0,Reiden,6262
Richenthal,LU,47.211070413368574,7.933003351520252,0,Reiden,6263
Roggliswil,LU,47.21350390452881,7.883764893922673,0,Roggliswil,6265
Ohmstal,LU,47.15986005503397,7.954116389207261,0,Schötz,6143
Schötz,LU,47.16604703335643,7.9875720347678,0,Schötz,6247
Eriswil,LU,47.08619809432331,7.880937831572388,0,Ufhusen,4952
Gondiswil,LU,47.128000215983505,7.884986739973496,0,Ufhusen,4955
Ufhusen,LU,47.107773184273285,7.897803872756899,0,Ufhusen,6153
Wauwil,LU,47.1842872350583,8.03082009738242,0,Wauwil,6242
Wikon,LU,47.2654905390066,7.970505855951176,0,Wikon,4806
Reidermoos,LU,47.26188980746951,8.002414282673767,0,Wikon,6260
Hintermoos,LU,47.27083266476154,7.996165508455187,0,Wikon,6260
Zell LU,LU,47.13787316747017,7.926897644995554,0,Zell (LU),6144
Hüswil,LU,47.129022547183695,7.904943366541741,0,Zell (LU),6152
Ufhusen,LU,47.111026467590705,7.917866344760372,0,Zell (LU),6153
Menznau,LU,47.09361816964202,8.022505514224338,0,Willisau,6122
Menzberg,LU,47.05231870690215,7.991930691239645,0,Willisau,6125
Daiwil,LU,47.09825471616449,8.01091405028543,0,Willisau,6126
Willisau,LU,47.11423685562953,7.981224001601778,0,Willisau,6130
Rohrmatt,LU,47.07466130686885,7.984423171436075,0,Willisau,6132
Hergiswil b. Willisau,LU,47.097394780593696,7.94885485271082,0,Willisau,6133
Gettnau,LU,47.138340273716686,7.9706622452396045,0,Willisau,6142
Ohmstal,LU,47.14837769084647,7.96994552054048,0,Willisau,6143
Zell LU,LU,47.11782910298601,7.927416168031585,0,Willisau,6144
Hofstatt,LU,47.100693439528875,7.927862017816359,0,Willisau,6154
Luthern,LU,47.08837401808099,7.9280755885193255,0,Willisau,6156
Alberswil,LU,47.13662142229207,8.00260748882198,0,Willisau,6248
Altdorf UR,UR,46.88762068793474,8.641248018241466,0,Altdorf (UR),6460
Andermatt,UR,46.617458114871035,8.61434178197248,0,Andermatt,6490
Engelberg,UR,46.81204845066483,8.507928934457206,0,Attinghausen,6390
Attinghausen,UR,46.85676665385394,8.606035050977496,0,Attinghausen,6468
Muotathal,UR,46.91722025064887,8.750713326413177,0,Bürglen (UR),6436
Bisisthal,UR,46.92748978736244,8.810306501557799,0,Bürglen (UR),6436
Altdorf UR,UR,46.86917061353298,8.64425255727331,0,Bürglen (UR),6460
Bürglen UR,UR,46.890349512973344,8.685465518629186,0,Bürglen (UR),6463
Spiringen,UR,46.871204346576015,8.698238264357371,0,Bürglen (UR),6464
Haldi b. Schattdorf,UR,46.860636679491634,8.685285479146557,0,Bürglen (UR),6469
Erstfeld,UR,46.81271522852069,8.601007518794626,0,Erstfeld,6472
Flüelen,UR,46.91889553067815,8.647313227343625,0,Flüelen,6454
Altdorf UR,UR,46.9105584063772,8.651527087561078,0,Flüelen,6460
Göschenen,UR,46.667577111973266,8.518231783812515,0,Göschenen,6487
Silenen,UR,46.791585955443495,8.65461418946958,0,Gurtnellen,6473
Amsteg,UR,46.778936256554886,8.65345183102094,0,Gurtnellen,6474
Intschi,UR,46.76764243007208,8.64609935260816,0,Gurtnellen,6476
Gurtnellen,UR,46.72803732857228,8.635502376889525,0,Gurtnellen,6482
Hospental,UR,46.60920462056313,8.558583043313316,0,Hospental,6493
Isenthal,UR,46.88327502595333,8.526452495138452,0,Isenthal,6461
Realp,UR,46.57690127023085,8.472518109274159,0,Realp,6491
Schattdorf,UR,46.856961866317604,8.653774039684455,0,Schattdorf,6467
Haldi b. Schattdorf,UR,46.84766493374105,8.688554364243114,0,Schattdorf,6469
Seedorf UR,UR,46.88757703774025,8.588368661594895,0,Seedorf (UR),6462
Bauen,UR,46.931185592727076,8.576794399364626,0,Seedorf (UR),6466
Seelisberg,UR,46.971098471078484,8.569573064462016,0,Seelisberg,6377
Rütli,UR,46.969195950977536,8.59260630486787,0,Seelisberg,6441
Erstfeld,UR,46.814756932451,8.678547727796259,0,Silenen,6472
Silenen,UR,46.801934584918456,8.691997276507427,0,Silenen,6473
Amsteg,UR,46.773332207266044,8.670558882595943,0,Silenen,6474
Bristen,UR,46.77140259532697,8.752042097047639,0,Silenen,6475
Intschi,UR,46.758332840166645,8.657601752362218,0,Silenen,6476
Sisikon,UR,46.94200702756867,8.63744384448354,0,Sisikon,6452
Riemenstalden,UR,46.93835021254362,8.685992824330622,0,Sisikon,6452
Spiringen,UR,46.873474729272736,8.736906405831297,0,Spiringen,6464
Urnerboden,UR,46.88001141527478,8.908058541401644,0,Spiringen,8751
Bisisthal,UR,46.90003783720757,8.821026502170767,0,Unterschächen,6436
Unterschächen,UR,46.85272677169755,8.782210161832559,0,Unterschächen,6465
Wassen UR,UR,46.70115974367453,8.599243862463036,0,Wassen,6484
Meien,UR,46.731499670188846,8.516412035408234,0,Wassen,6485
Bennau,SZ,47.14960742057043,8.716792398313036,0,Einsiedeln,8836
Einsiedeln,SZ,47.133498585044336,8.736917650803155,0,Einsiedeln,8840
Trachslau,SZ,47.101347140296056,8.729887657236509,0,Einsiedeln,8840
Gross,SZ,47.09484847161105,8.76207595419554,0,Einsiedeln,8841
Euthal,SZ,47.092636960554735,8.8428216691594,0,Einsiedeln,8844
Willerzell,SZ,47.132033078549576,8.817029356770542,0,Einsiedeln,8846
Egg SZ,SZ,47.16214887003296,8.77905625235553,0,Einsiedeln,8847
Rigi Scheidegg,SZ,47.026497531317204,8.519080031651184,0,Gersau,6410
Gersau,SZ,47.00731481423415,8.532863469676894,0,Gersau,6442
Wollerau,SZ,47.186091680510316,8.712784557242115,0,Feusisberg,8832
Schindellegi,SZ,47.17423854061625,8.705886177224299,0,Feusisberg,8834
Feusisberg,SZ,47.17938483762533,8.758298525192597,0,Feusisberg,8835
Bennau,SZ,47.156681537867236,8.711516678849982,0,Feusisberg,8836
Egg SZ,SZ,47.172954402999196,8.756304196052229,0,Feusisberg,8847
Hurden,SZ,47.21328516576384,8.79742524175951,0,Freienbach,8640
Bäch SZ,SZ,47.203886825146505,8.738257599355093,0,Freienbach,8806
Freienbach,SZ,47.20187584369885,8.75488326681878,0,Freienbach,8807
Pfäffikon SZ,SZ,47.1906839144843,8.783796950955924,0,Freienbach,8808
Wollerau,SZ,47.19588910544642,8.752362626209491,0,Freienbach,8832
Wilen b. Wollerau,SZ,47.1949803633493,8.734696874983648,0,Freienbach,8832
Bäch SZ,SZ,47.20061446439826,8.717648304663815,0,Wollerau,8806
Wollerau,SZ,47.18982457417446,8.707307175142281,0,Wollerau,8832
Samstagern,SZ,47.18896552749257,8.689213595665649,0,Wollerau,8833
Schindellegi,SZ,47.17507243685175,8.692604824312482,0,Wollerau,8834
Merlischachen,SZ,47.07052672510178,8.406012929408075,0,Küssnacht (SZ),6402
Küssnacht am Rigi,SZ,47.08448960956832,8.447481980317137,0,Küssnacht (SZ),6403
Immensee,SZ,47.10564846718875,8.46833235939135,0,Küssnacht (SZ),6405
Willerzell,SZ,47.149485451635485,8.824980519160983,0,Altendorf,8846
Altendorf,SZ,47.1725668850309,8.825465645356141,0,Altendorf,8852
Lachen SZ,SZ,47.185381162403495,8.862109289922472,0,Galgenen,8853
Siebnen,SZ,47.15319279769554,8.884598042052184,0,Galgenen,8854
Galgenen,SZ,47.170083825832585,8.868909367227028,0,Galgenen,8854
Innerthal,SZ,47.05508131479846,8.920695214191127,0,Innerthal,8858
Lachen SZ,SZ,47.19313075529784,8.858091559776895,0,Lachen,8853
Reichenburg,SZ,47.15944224241391,8.975637032398152,0,Reichenburg,8864
